lon,lat,elev,min_clearance,min_clear_bare,veg_risk,tc_obs,mean_clearance,low_horizon_frac,breadth_deg,score
-2.1336925801620907,53.525004123935105,470.30631388032714,5.335326262380886,5.335326262380886,0.0,12.0,13.281542039264545,1.0,46.0,12.844274394630581
-1.9454965285776862,53.15195078409029,526.7487980557758,5.288218053189036,5.288218053189036,0.0,0.0,13.290674804585493,1.0,46.0,12.839954234793959
-2.517612525394276,53.33282513068171,453.92084639620293,5.328671823411541,5.328671823411541,0.0,0.0,13.347198582619162,1.0,46.0,12.838752455856518
-2.1336925801620907,53.53404784126467,461.5771559650361,5.321925458030154,5.321925458030154,0.0,12.0,13.32373421799389,1.0,46.0,12.834001975614731
-2.513848604362588,53.32604234268454,441.8839959415785,5.3161251648956105,5.3161251648956105,0.0,0.0,13.334873730010383,1.0,46.0,12.805842964988017
-1.9229130023875576,53.15421171342268,531.3418851850619,5.264398324181636,5.264398324181636,0.0,0.0,13.255578863414735,1.0,46.0,12.803850926376795
-2.1336925801620907,53.54761341725903,453.92150351962516,5.297756333795448,5.297756333795448,0.0,27.0,13.323328041551587,1.0,46.0,12.799483153031337
-1.9567882916727504,53.14290706676072,507.6652592348408,5.232618437402669,5.232618437402669,0.0,0.0,13.274714475325947,1.0,46.0,12.77876850376675
-1.9718439757995028,53.160994501419864,488.40687416584484,5.244910511276316,5.245157261564458,0.00024675028814158395,0.0,13.251459935288485,1.0,46.0,12.767463987515079
-1.93796868651431,53.13160242009876,489.12059793704884,5.238389485603939,5.239149739816955,0.0007602542130156209,0.0,13.255790537398243,1.0,46.0,12.763410304276055
-2.318124710714807,53.66065988387867,443.0595757082302,5.295120369265075,5.300852940380564,0.005732571115489193,25.0,13.256327688004033,1.0,46.0,12.758914494344127
-2.1261647380987143,53.51596040660553,448.42187814703976,5.303478591836102,5.303478591836102,0.0,25.0,13.167496524275775,1.0,46.0,12.743331546195343
-2.325652552778183,53.66744267187585,437.5265874186075,5.272600196173274,5.274467039166863,0.0018668429935893016,0.0,13.240628582382762,1.0,46.0,12.723522316565383
-1.979371817862879,53.15421171342268,478.00188282684985,5.216893469874659,5.21774045419422,0.0008469843195610949,0.0,13.243028876718137,1.0,46.0,12.722622753828475
-2.521376446425964,53.319259554687356,408.6473658380331,5.281480561166362,5.281480561166362,0.0,0.0,13.30005274716607,1.0,46.0,12.714695510458531
-1.9530243706410624,53.136124278763546,472.20717160070063,5.205749302804187,5.207248069529079,0.001498766724892242,0.0,13.238133124316395,1.0,46.0,12.702038791782526
-2.1224008170670263,53.50691668927596,449.02812641034706,5.274575288392326,5.275099504964256,0.0005242165719305802,0.0,13.1254842254925,1.0,46.0,12.700532269195165
-2.314360789683119,53.52274319460271,406.02063172605875,5.27234721165888,5.27234721165888,0.0,0.0,13.294578920668087,1.0,46.0,12.700144009527456
-2.5289042884893402,53.330564201349326,401.66747434710106,5.274204920201854,5.274204920201854,0.0,0.0,13.2927262410599,1.0,46.0,12.695549070368955
-2.111109053971962,53.61091943856603,509.51004196057175,5.1405097288397545,5.1405097288397545,0.0,0.0,13.288477892529217,1.0,46.0,12.691476991224981
-2.1374565011937787,53.540830629261855,414.56453056499197,5.260281941613709,5.260797393270226,0.0005154516565175626,0.0,13.264269266677898,1.0,46.0,12.688862225704296
-2.1261647380987143,53.57022271058296,463.92500770298955,5.171348483308053,5.171348483308053,0.0,0.0,13.317758662746588,1.0,46.0,12.684464025540013
-1.9454965285776862,53.12481963210158,462.17932101242246,5.1930225364301945,5.198295496491397,0.005272960061202703,0.0,13.229681747906294,1.0,46.0,12.672983576213962
-2.4987929202358354,53.40291393998589,391.74471804520994,5.263861726193981,5.263861726193981,0.0,0.0,13.28321709766488,1.0,46.0,12.668647334436969
-2.2579019742077975,53.39613115198871,462.9149114677026,5.237583664433863,5.242619989331851,0.005036324897987221,25.0,13.083123845034114,1.0,46.0,12.667230225486074
-2.487501157140771,53.41195765731546,389.68217974316383,5.2617117866569325,5.2617117866569325,0.0,0.0,13.281067158127831,1.0,46.0,12.662994864992559
-2.525140367457652,53.36447814133521,388.5211617973552,5.260501573949413,5.260501573949413,0.0,0.0,13.279632798712726,1.0,46.0,12.659734602562008
-1.9944275019896314,53.16551636008465,448.71621318989935,5.201126300913105,5.204055825766261,0.002929524853156451,0.0,13.20963025131867,1.0,46.0,12.656118506461171
-2.4950289992041474,53.39613115198871,384.50119861148323,5.2563112482124135,5.2563112482124135,0.0,0.0,13.275666619683312,1.0,46.0,12.648796163250218
-2.3068329476197427,53.45717624396332,395.2402264580565,5.258961290279824,5.259099340383819,0.00013805010399448037,0.0,13.213972111046191,1.0,46.0,12.644171831090066
-2.144984343257155,53.53404784126467,399.042721667243,5.256448351070824,5.256448351070824,0.0,0.0,13.203301032450177,1.0,46.0,12.64299400798471
-1.9454965285776862,53.176821006746614,518.651834987465,5.103929173262956,5.103929173262956,0.0,0.0,13.236811756716703,1.0,46.0,12.636813288113801
-2.525140367457652,53.31247676669018,376.27240839150545,5.2477336629920766,5.2477336629920766,0.0,0.0,13.26618528701712,1.0,46.0,12.62592839130341
-2.2541380531761095,53.38934836399154,463.25134120212226,5.2070747662388674,5.220366502078319,0.013291735839451313,18.0,13.050236157325468,1.0,46.0,12.625659209572278
-2.3068329476197427,53.4639590319605,382.4242595172244,5.239730633516105,5.239850515517111,0.00011988200100621071,0.0,13.259071465981235,1.0,46.0,12.623637992632503
-1.9304408444509338,53.16551636008465,516.8868153328852,5.081645785923463,5.173045080548426,0.09139929462496266,0.0,13.247977838234895,1.0,46.0,12.618438029305677
-2.5326682095210282,53.37352185866479,373.2862472713128,5.244620989232616,5.244620989232616,0.0,0.0,13.263976360703515,1.0,46.0,12.618061045173931
